2453066.89227 15.595 0.005 4.42 581.0
2453069.84490 15.579 0.005 5.37 692.0
2453071.85250 15.598 0.005 4.02 821.0
2453074.84012 15.595 0.005 3.78 701.0
2453076.87738 15.576 0.005 4.44 844.0
2453078.88694 15.585 0.006 3.70 2138.0
2453081.78737 15.578 0.005 3.87 665.0
2453083.90634 15.587 0.005 3.70 609.0
2453086.73320 15.588 0.005 4.12 621.0
2453088.73687 15.588 0.005 4.10 574.0
2453090.83635 15.583 0.005 4.32 465.0
2453092.81157 15.573 0.006 7.27 471.0
2453097.77434 15.583 0.006 5.65 757.0
2453099.76862 15.583 0.007 7.44 719.0
2453101.71076 15.587 0.006 6.06 1148.0
2453103.71482 15.575 0.006 5.11 1122.0
2453106.74065 15.553 0.006 3.76 2716.0
2453107.85392 15.580 0.005 3.85 1126.0
2453109.69058 15.579 0.005 4.50 687.0
2453110.70124 15.589 0.005 5.41 913.0
2453112.70172 15.579 0.005 5.05 580.0
2453113.74490 15.592 0.004 3.92 448.0
2453114.91916 15.574 0.005 4.06 674.0
2453115.74204 15.590 0.005 4.11 598.0
2453124.92969 15.586 0.006 6.45 935.0
2453126.66871 15.590 0.005 4.56 664.0
2453128.68917 15.591 0.005 3.61 832.0
2453129.66857 15.572 0.005 4.04 957.0
2453130.83103 15.592 0.006 4.93 1192.0
2453134.63782 15.604 0.006 4.32 1292.0
2453135.70410 15.591 0.005 4.94 642.0
2453137.81209 15.589 0.004 5.56 955.0
2453138.91599 15.584 0.005 5.18 709.0
2453139.69994 15.591 0.004 4.36 471.0
2453140.66744 15.591 0.005 3.94 595.0
2453141.83111 15.591 0.004 5.24 472.0
2453144.66336 15.584 0.005 4.94 495.0
2453145.73116 15.575 0.005 5.62 462.0
2453151.62013 15.571 0.006 6.53 625.0
2453152.62905 15.585 0.005 4.54 550.0
2453153.63045 15.593 0.005 5.10 638.0
2453153.92100 15.592 0.006 5.24 868.0
2453154.70666 15.589 0.005 5.33 585.0
2453156.61479 15.569 0.006 5.40 871.0
2453158.65524 15.590 0.006 4.91 1451.0
2453162.67238 15.588 0.005 4.11 705.0
2453163.59063 15.574 0.005 4.17 509.0
2453163.91201 15.594 0.005 4.18 1153.0
2453164.58406 15.589 0.005 4.05 508.0
2453165.58380 15.588 0.005 5.05 557.0
2453166.79461 15.580 0.006 6.52 699.0
2453167.80928 15.589 0.005 5.62 606.0
2453168.62489 15.576 0.005 5.07 461.0
2453169.59517 15.607 0.005 3.58 621.0
2453170.69007 15.575 0.004 4.37 484.0
2453172.59775 15.580 0.004 3.99 490.0
2453174.58374 15.584 0.004 3.48 649.0
2453174.90287 15.582 0.005 3.88 924.0
2453179.67120 15.583 0.005 5.15 475.0
2453180.54577 15.597 0.005 4.45 657.0
2453183.55290 15.587 0.005 4.16 641.0
2453184.83348 15.578 0.005 4.43 707.0
2453185.64670 15.579 0.005 3.93 684.0
2453191.86234 15.588 0.005 5.17 964.0
2453193.73397 15.585 0.005 6.08 502.0
2453194.71271 15.589 0.005 4.66 568.0
2453195.51827 15.581 0.005 4.40 578.0
2453196.51663 15.592 0.006 6.60 774.0
2453197.75237 15.583 0.005 4.51 582.0
2453202.61213 15.577 0.006 6.16 576.0
2453203.55617 15.581 0.004 3.65 501.0
2453205.55275 15.582 0.004 4.28 428.0
2453206.53475 15.581 0.004 4.17 456.0
2453207.53772 15.576 0.005 6.43 513.0
2453210.76534 15.573 0.005 5.02 670.0
2453211.52418 15.574 0.005 5.09 527.0
2453212.51913 15.581 0.006 6.24 680.0
2453217.52961 15.567 0.005 3.36 1111.0
2453218.52697 15.581 0.005 5.04 963.0
2453223.51835 15.566 0.006 6.37 623.0
2453224.53381 15.580 0.005 4.01 661.0
2453226.48873 15.573 0.005 5.05 548.0
2453229.49730 15.578 0.004 4.14 599.0
2453230.53731 15.594 0.004 3.61 523.0
2453239.64588 15.571 0.005 4.81 584.0
2453241.53331 15.585 0.005 5.18 685.0
2453244.63181 15.571 0.006 4.91 1882.0
2453246.53395 15.576 0.005 5.30 678.0
2453248.54162 15.584 0.005 4.55 615.0
2453250.52649 15.581 0.005 4.89 605.0
2453251.67023 15.579 0.005 5.64 585.0
2453254.52880 15.583 0.005 5.98 524.0
2453257.66628 15.585 0.004 4.31 580.0
2453262.50063 15.583 0.006 5.76 793.0
2453262.50988 15.586 0.006 6.60 789.0
2453262.58721 15.572 0.004 4.35 687.0
2453263.62892 15.564 0.005 5.03 580.0
2453264.50589 15.583 0.005 4.75 700.0
2453266.49131 15.567 0.006 5.79 679.0
2453268.52670 15.567 0.005 4.36 702.0
2453270.55802 15.572 0.007 5.27 2014.0
2453273.58002 15.570 0.006 5.65 937.0
2453277.56680 15.575 0.005 4.52 954.0
2453279.56138 15.573 0.005 5.85 687.0
2453285.48437 15.577 0.006 5.84 1837.0
2453287.48561 15.570 0.006 6.27 821.0
2453291.54411 15.596 0.005 6.95 459.0
2453431.88373 15.581 0.004 4.01 575.0
2453438.88190 15.573 0.004 5.77 528.0
2453444.81855 15.575 0.004 3.61 501.0
2453446.84351 15.575 0.005 5.09 483.0
2453448.87314 15.590 0.004 4.19 480.0
2453450.91220 15.578 0.004 4.50 470.0
2453454.81906 15.579 0.005 6.10 885.0
2453456.82668 15.587 0.004 3.36 743.0
2453467.79008 15.582 0.005 6.41 433.0
2453469.90052 15.595 0.004 3.43 508.0
2453471.77723 15.568 0.006 7.15 531.0
2453473.93121 15.575 0.006 4.99 1397.0
2453477.89043 15.578 0.004 4.22 471.0
2453480.68925 15.581 0.004 4.70 484.0
2453483.68411 15.577 0.004 4.36 828.0
2453496.88802 15.582 0.005 5.70 722.0
2453497.65132 15.572 0.005 5.94 680.0
2453499.69366 15.568 0.004 4.26 455.0
2453500.88024 15.583 0.004 4.16 592.0
2453501.68520 15.566 0.005 5.71 616.0
2453502.84215 15.586 0.004 3.90 602.0
2453503.84379 15.584 0.004 4.58 505.0
2453504.67960 15.573 0.004 4.67 451.0
2453508.69371 15.582 0.005 5.98 599.0
2453509.83168 15.579 0.004 4.19 504.0
2453511.71681 15.581 0.004 4.46 599.0
2453512.66794 15.565 0.005 5.19 737.0
2453520.56815 15.596 0.005 5.81 836.0
2453521.81892 15.582 0.004 4.16 669.0
2453522.81445 15.582 0.005 4.71 574.0
2453523.63746 15.591 0.004 5.02 431.0
2453524.62161 15.570 0.003 4.46 430.0
2453525.85300 15.583 0.004 4.30 531.0
2453526.88611 15.584 0.004 4.24 594.0
2453527.79925 15.590 0.005 5.09 512.0
2453528.62962 15.583 0.004 3.95 442.0
2453529.58686 15.589 0.004 4.33 501.0
2453530.72141 15.575 0.004 3.41 454.0
2453538.78967 15.567 0.004 4.31 523.0
2453544.68977 15.576 0.006 4.32 2188.0
2453547.72862 15.585 0.005 5.94 504.0
2453550.70435 15.570 0.003 3.81 466.0
2453551.81687 15.569 0.004 5.13 517.0
2453553.61961 15.578 0.005 5.51 491.0
2453554.57507 15.580 0.006 6.46 643.0
2453556.58362 15.577 0.005 5.08 502.0
2453558.55349 15.574 0.004 4.40 589.0
2453559.77008 15.595 0.004 4.37 457.0
2453560.74209 15.579 0.004 4.24 441.0
2453561.70269 15.581 0.004 3.96 469.0
2453563.51575 15.577 0.005 5.36 511.0
2453564.71950 15.575 0.005 6.49 377.0
2453569.80314 15.579 0.005 4.82 1028.0
2453573.50243 15.569 0.006 7.11 856.0
2453574.56492 15.574 0.004 4.24 560.0
2453574.72630 15.577 0.004 4.32 688.0
2453575.55339 15.580 0.004 3.31 521.0
2453576.51164 15.570 0.004 4.81 520.0
2453577.56402 15.574 0.004 4.53 436.0
2453578.53738 15.574 0.004 3.77 358.0
2453579.49574 15.575 0.004 4.27 446.0
2453580.51142 15.573 0.004 4.35 513.0
2453581.54114 15.575 0.004 4.16 544.0
2453582.49993 15.571 0.004 4.32 545.0
2453583.53962 15.576 0.004 4.42 509.0
2453584.52576 15.577 0.004 4.55 426.0
2453585.51635 15.566 0.004 4.17 514.0
2453586.57467 15.578 0.004 3.63 444.0
2453587.63075 15.577 0.005 5.73 473.0
2453588.56729 15.573 0.003 4.66 468.0
2453589.52603 15.581 0.004 3.63 473.0
2453590.50608 15.567 0.004 4.28 477.0
2453591.55098 15.581 0.004 3.24 482.0
2453592.51737 15.573 0.004 3.91 560.0
2453593.61289 15.565 0.004 4.61 467.0
2453594.54825 15.569 0.004 4.88 447.0
2453600.54509 15.563 0.006 4.62 2233.0
2453601.47743 15.563 0.004 3.63 919.0
2453602.50246 15.559 0.005 5.31 768.0
2453603.49645 15.575 0.005 5.62 526.0
2453607.51261 15.568 0.004 4.16 556.0
2453608.50418 15.558 0.005 6.45 523.0
2453617.55769 15.573 0.004 5.36 525.0
2453620.66137 15.578 0.004 4.37 463.0
2453629.64571 15.578 0.005 5.67 1016.0
2453632.53197 15.572 0.005 4.80 768.0
2453634.59524 15.570 0.004 4.59 577.0
2453640.57568 15.573 0.004 4.74 491.0
2453646.50323 15.582 0.005 6.20 630.0
2453651.49486 15.585 0.005 4.90 899.0
2453653.52272 15.567 0.005 4.10 1496.0
2453773.87919 15.588 0.005 5.46 744.0
2453779.88442 15.566 0.005 5.14 905.0
2453786.83554 15.573 0.005 4.66 831.0
2453790.83076 15.587 0.005 3.92 986.0
2453793.82076 15.571 0.004 4.21 783.0
2453795.81044 15.575 0.005 4.99 691.0
2453797.80570 15.579 0.004 3.65 764.0
2453798.85386 15.580 0.004 4.20 532.0
2453800.90101 15.584 0.005 4.40 622.0
2453802.89475 15.592 0.004 4.74 544.0
2453804.80927 15.572 0.005 5.04 483.0
2453805.84668 15.581 0.005 4.34 570.0
2453806.84325 15.567 0.004 4.33 614.0
2453808.81638 15.560 0.004 3.75 760.0
2453809.82004 15.553 0.004 3.40 787.0
2453810.86807 15.573 0.004 3.89 787.0
2453811.89530 15.580 0.004 4.35 556.0
2453813.88100 15.572 0.004 3.86 681.0
2453814.87851 15.584 0.004 4.14 681.0
2453818.78832 15.564 0.004 3.68 597.0
2453819.85206 15.584 0.004 3.75 475.0
2453820.81576 15.570 0.004 3.59 441.0
2453821.82004 15.577 0.004 3.90 476.0
2453822.86647 15.575 0.004 3.77 519.0
2453823.83020 15.569 0.004 3.53 446.0
2453824.83191 15.582 0.005 5.60 564.0
2453825.85369 15.563 0.004 4.65 542.0
2453826.83165 15.584 0.004 4.78 506.0
2453827.85453 15.572 0.004 4.29 425.0
2453828.83008 15.575 0.005 5.12 464.0
2453829.80825 15.572 0.004 3.74 464.0
2453830.78917 15.560 0.004 4.04 582.0
2453830.79791 15.585 0.004 3.97 582.0
2453832.82845 15.572 0.004 4.03 476.0
2453833.69883 15.577 0.004 4.98 599.0
2453834.84081 15.572 0.004 3.71 487.0
2453835.79122 15.581 0.004 3.87 510.0
2453836.78930 15.574 0.004 3.95 673.0
2453837.78619 15.568 0.004 3.79 621.0
2453838.79036 15.566 0.005 5.17 677.0
2453839.78631 15.569 0.004 3.84 748.0
2453840.79341 15.562 0.005 4.34 748.0
2453841.77150 15.552 0.004 3.67 793.0
2453845.76930 15.566 0.005 5.40 574.0
2453846.77693 15.566 0.004 4.08 513.0
2453847.85257 15.572 0.004 4.16 587.0
2453848.80055 15.570 0.004 4.34 519.0
2453849.80296 15.581 0.004 4.37 530.0
2453850.74663 15.580 0.004 4.32 531.0
2453851.75653 15.590 0.004 4.48 458.0
2453852.74503 15.570 0.005 5.75 532.0
2453853.73779 15.587 0.004 3.05 412.0
2453856.72668 15.572 0.004 3.71 605.0
2453858.78685 15.565 0.004 5.11 431.0
2453859.68404 15.563 0.005 5.82 465.0
2453860.87697 15.573 0.005 5.37 687.0
2453861.71883 15.580 0.004 4.49 542.0
2453862.73225 15.576 0.004 3.58 602.0
2453863.74389 15.575 0.004 3.81 530.0
2453864.73704 15.571 0.004 3.67 528.0
2453865.62242 15.581 0.004 4.44 779.0
2453866.62265 15.577 0.004 4.59 830.0
2453867.77533 15.575 0.005 4.11 753.0
2453867.80405 15.568 0.004 3.84 773.0
2453868.62189 15.577 0.005 4.77 1172.0
2453869.78731 15.580 0.005 4.12 1102.0
2453873.60860 15.576 0.005 5.27 585.0
2453874.83101 15.586 0.004 4.49 554.0
2453875.60323 15.568 0.004 4.72 487.0
2453876.71104 15.576 0.004 4.25 465.0
2453877.59781 15.586 0.004 5.14 473.0
2453880.70113 15.574 0.004 4.43 481.0
2453881.70933 15.561 0.004 3.62 555.0
2453882.64433 15.580 0.004 3.85 472.0
2453883.69693 15.579 0.004 3.83 464.0
2453886.65570 15.567 0.004 4.79 468.0
2453887.65128 15.570 0.004 3.99 470.0
2453889.80594 15.561 0.004 4.76 545.0
2453890.59658 15.579 0.004 4.48 625.0
2453891.72933 15.570 0.004 4.67 512.0
2453892.78218 15.579 0.004 4.34 521.0
2453893.68030 15.579 0.005 4.87 486.0
2453894.72780 15.575 0.005 5.01 490.0
2453896.67008 15.575 0.005 4.95 829.0
2453900.58053 15.574 0.005 4.37 747.0
2453901.60074 15.564 0.005 4.65 597.0
2453902.61534 15.577 0.004 4.10 571.0
2453903.71113 15.561 0.004 4.26 582.0
2453904.59834 15.578 0.004 3.98 486.0
2453905.59861 15.566 0.004 3.40 485.0
2453906.58669 15.564 0.005 4.96 572.0
2453907.64351 15.575 0.005 6.56 496.0
2453908.57664 15.585 0.004 3.17 762.0
2453909.58271 15.583 0.004 3.68 449.0
2453910.63791 15.578 0.004 4.45 482.0
2453912.58412 15.583 0.004 3.20 540.0
2453913.58165 15.574 0.004 4.43 461.0
2453914.59958 15.574 0.004 4.16 535.0
2453915.57949 15.577 0.004 3.67 487.0
2453916.63070 15.585 0.004 4.94 543.0
2453917.67115 15.582 0.004 4.37 539.0
2453918.66978 15.572 0.004 3.82 488.0
2453919.61097 15.582 0.004 4.54 477.0
2453920.56294 15.577 0.004 4.16 503.0
2453920.84051 15.588 0.004 3.94 673.0
2453921.57503 15.566 0.005 5.46 707.0
2453930.61589 15.582 0.004 3.90 719.0
2453931.56105 15.564 0.005 5.03 629.0
2453931.69865 15.577 0.004 5.18 497.0
2453932.65153 15.572 0.004 4.48 557.0
2453933.56519 15.577 0.004 3.47 558.0
2453934.53588 15.582 0.004 4.16 600.0
2453935.61405 15.588 0.004 3.69 442.0
2453936.53638 15.581 0.004 4.49 535.0
2453937.61198 15.580 0.004 4.18 497.0
2453938.54502 15.552 0.005 5.46 565.0
2453940.68106 15.573 0.004 4.20 398.0
2453944.61606 15.588 0.003 4.65 462.0
2453945.56643 15.571 0.004 4.12 533.0
2453946.56363 15.565 0.004 4.77 540.0
2453950.56713 15.581 0.004 4.46 462.0
2453951.57584 15.575 0.005 5.22 603.0
2453956.61296 15.558 0.005 4.72 807.0
2453957.55058 15.588 0.005 5.31 619.0
2453958.62304 15.573 0.005 4.47 768.0
2453959.56325 15.561 0.004 4.98 565.0
2453960.54095 15.569 0.004 4.07 455.0
2453961.61614 15.581 0.005 6.09 632.0
2453963.58609 15.573 0.004 4.30 456.0
2453964.57584 15.577 0.004 4.03 445.0
2453965.56941 15.571 0.004 3.84 426.0
2453966.55730 15.573 0.004 3.60 507.0
2453967.58975 15.582 0.005 4.97 501.0
2453968.54387 15.569 0.005 5.51 566.0
2453969.55125 15.567 0.004 4.03 458.0
2453970.55613 15.568 0.005 5.18 434.0
2453971.59617 15.573 0.005 5.23 469.0
2453973.62590 15.566 0.004 4.92 422.0
2453974.55827 15.567 0.005 6.66 492.0
2453975.55325 15.569 0.004 4.52 493.0
2453976.55078 15.575 0.004 4.27 472.0
2453979.56543 15.568 0.005 5.21 568.0
2453982.48440 15.588 0.007 5.63 1555.0
2453986.62736 15.579 0.005 4.82 733.0
2453987.54735 15.579 0.004 3.88 658.0
2453988.56027 15.569 0.004 3.77 509.0
2453989.63005 15.580 0.005 5.47 677.0
2453991.52306 15.580 0.005 6.64 519.0
2453994.59164 15.577 0.005 4.98 544.0
2453995.61932 15.588 0.004 4.09 466.0
2453999.52581 15.570 0.005 4.79 502.0
2454001.54919 15.566 0.004 3.90 641.0
2454002.54589 15.583 0.004 3.74 468.0
2454004.56878 15.572 0.005 5.81 601.0
2454005.58425 15.571 0.004 4.46 590.0
2454006.56993 15.578 0.004 4.04 543.0
2454011.48694 15.563 0.005 5.32 671.0
2454012.57382 15.576 0.006 6.17 749.0
2454015.51357 15.557 0.005 5.68 792.0
2454017.48818 15.578 0.004 4.53 725.0
2454019.49245 15.568 0.005 5.49 617.0
2454021.48883 15.560 0.006 5.56 916.0
2454024.52798 15.581 0.004 4.34 625.0
2454026.52352 15.560 0.004 5.14 578.0
2454028.53962 15.571 0.005 4.63 658.0
2454031.53955 15.565 0.006 6.11 700.0
2454145.87907 15.574 0.007 6.61 1086.0
2454151.83858 15.571 0.005 5.19 629.0
2454154.84819 15.576 0.005 4.03 667.0
2454157.81848 15.568 0.005 5.34 776.0
2454159.83484 15.569 0.005 4.49 769.0
2454161.88846 15.584 0.006 5.31 802.0
2454163.90439 15.572 0.005 3.47 1241.0
2454166.83685 15.570 0.007 6.04 1211.0
2454168.87175 15.565 0.006 3.98 923.0
2454170.88883 15.563 0.005 4.10 1022.0
2454175.89703 15.572 0.005 4.93 605.0
2454177.79870 15.567 0.005 4.86 574.0
2454178.85198 15.582 0.005 4.48 601.0
2454179.89174 15.575 0.005 4.14 642.0
2454181.82852 15.570 0.005 3.94 563.0
2454182.87689 15.582 0.005 3.88 558.0
2454184.76821 15.570 0.005 3.76 557.0
2454185.88682 15.578 0.006 5.52 567.0
2454190.76976 15.583 0.006 4.94 738.0
2454191.87312 15.580 0.006 6.06 725.0
2454192.79175 15.565 0.006 4.95 806.0
2454193.81015 15.585 0.005 4.51 830.0
2454194.83169 15.579 0.005 3.81 687.0
2454196.82019 15.566 0.005 4.26 740.0
2454202.80168 15.572 0.005 4.07 638.0
2454203.78978 15.585 0.005 4.01 601.0
2454204.78188 15.573 0.005 4.27 574.0
2454205.78023 15.571 0.005 3.95 495.0
2454207.77665 15.575 0.005 4.37 579.0
2454208.77361 15.580 0.005 4.18 574.0
2454211.83673 15.568 0.004 4.98 509.0
2454213.78085 15.564 0.005 3.99 584.0
2454215.78733 15.558 0.005 5.24 580.0
2454216.74508 15.565 0.005 4.08 574.0
2454217.75267 15.576 0.005 3.39 571.0
2454218.80464 15.580 0.006 5.92 624.0
2454219.82749 15.578 0.006 5.43 626.0
2454220.76275 15.581 0.005 4.26 658.0
2454222.73139 15.576 0.005 3.98 931.0
2454224.83376 15.581 0.006 4.33 1214.0
2454228.73216 15.570 0.006 3.99 1633.0
2454229.71647 15.577 0.006 5.31 632.0
2454230.70631 15.578 0.005 4.35 579.0
2454231.68858 15.582 0.004 3.98 619.0
2454232.70080 15.572 0.005 5.24 761.0
2454233.88192 15.576 0.005 5.50 901.0
2454234.86491 15.591 0.005 4.88 664.0
2454235.66237 15.576 0.005 3.96 707.0
2454235.93662 15.587 0.006 4.57 1042.0
2454238.73195 15.578 0.005 4.50 628.0
2454239.68256 15.579 0.005 4.36 557.0
2454240.72893 15.583 0.005 3.79 640.0
2454242.66187 15.563 0.006 6.68 696.0
2454244.65991 15.583 0.005 4.68 686.0
2454245.65324 15.589 0.005 4.71 550.0
2454246.71203 15.566 0.005 5.09 622.0
2454247.73584 15.578 0.005 4.19 647.0
2454250.77592 15.572 0.006 4.99 980.0
2454256.56882 15.560 0.006 5.51 1081.0
2454258.57589 15.548 0.006 6.62 657.0
2454267.54540 15.568 0.006 5.30 721.0
2454268.78157 15.570 0.005 4.78 636.0
2454269.52844 15.569 0.007 6.41 952.0
2454272.55184 15.574 0.004 3.86 952.0
2454273.75041 15.571 0.005 4.49 751.0
2454274.60985 15.566 0.005 4.70 848.0
2454275.64268 15.582 0.006 5.20 722.0
2454276.73505 15.571 0.006 5.96 761.0
2454277.65845 15.575 0.005 3.95 689.0
2454278.61587 15.577 0.006 5.27 747.0
2454283.55347 15.583 0.005 4.02 1037.0
2454284.54528 15.576 0.006 4.16 911.0
2454285.54871 15.563 0.006 4.25 796.0
2454286.54823 15.576 0.006 5.80 969.0
2454289.56204 15.576 0.006 5.55 681.0
2454290.60553 15.577 0.006 6.08 526.0
2454291.66589 15.591 0.005 4.36 515.0
2454292.53063 15.587 0.005 3.30 652.0
2454293.53687 15.579 0.005 4.19 550.0
2454294.52993 15.567 0.005 4.49 704.0
2454295.54420 15.578 0.005 4.58 542.0
2454295.79778 15.575 0.005 5.10 524.0
2454296.53437 15.576 0.005 4.59 555.0
2454297.65797 15.593 0.005 4.61 476.0
2454298.49714 15.572 0.006 5.31 670.0
2454299.47843 15.575 0.005 4.49 713.0
2454300.57563 15.577 0.005 4.44 526.0
2454301.75686 15.579 0.005 4.46 578.0
2454302.71313 15.581 0.005 4.95 513.0
2454303.72140 15.572 0.006 5.25 509.0
2454304.49239 15.561 0.007 5.91 1265.0
2454307.69269 15.570 0.005 4.55 1051.0
2454310.65953 15.583 0.007 5.43 1225.0
2454312.56821 15.574 0.006 4.32 1068.0
2454315.57561 15.568 0.005 4.51 679.0
2454316.65838 15.570 0.005 5.22 588.0
2454317.58220 15.566 0.006 5.35 546.0
2454319.55903 15.578 0.005 4.88 639.0
2454320.64579 15.572 0.005 4.80 528.0
2454326.57700 15.573 0.005 4.83 574.0
2454327.53464 15.569 0.006 6.12 607.0
2454328.54038 15.579 0.005 4.08 619.0
2454329.47781 15.579 0.006 5.23 758.0
2454330.54640 15.578 0.005 4.49 542.0
2454331.54213 15.575 0.005 4.99 553.0
2454332.55612 15.574 0.005 4.44 607.0
2454333.47714 15.582 0.006 5.03 1027.0
2454338.54383 15.573 0.006 5.36 985.0
2454339.53997 15.570 0.005 4.12 934.0
2454340.47850 15.569 0.006 5.66 1155.0
2454341.54440 15.580 0.006 5.24 832.0
2454342.58047 15.570 0.005 4.36 738.0
2454343.56003 15.579 0.005 3.99 734.0
2454344.59010 15.578 0.005 4.13 728.0
2454345.55622 15.581 0.005 3.87 719.0
2454346.56179 15.575 0.006 5.91 755.0
2454347.57572 15.572 0.006 5.40 616.0
2454349.54444 15.573 0.005 4.50 522.0
2454350.60222 15.580 0.005 4.81 627.0
2454351.54973 15.568 0.005 4.34 605.0
2454353.56624 15.574 0.005 4.73 818.0
2454354.58559 15.565 0.006 5.45 642.0
